Date,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Treadmill duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
2016-08-04,3362.59423828125,5647.39306640625,,,,-23.588573455810547,-46.74043655395508,-23.558351516723633,-46.64584732055664,1.7753326892852783,13.399999618530273,0.5299999713897705,8777,,,,,75153432,5096844,,,,,
2016-08-05,2825.001953125,1066.486572265625,,,,-23.581317901611328,-46.776737213134766,-23.524160385131836,-46.64726638793945,5.188540458679199,15.859999656677246,0.699999988079071,2587,,,,,75621035,1415102,,,,,
2016-08-06,2737.96240234375,404.17291259765625,,,,-23.592891693115234,-46.77073669433594,-23.526714324951172,-46.64727020263672,10.508968353271484,18.170000076293945,0.5899999737739563,1420,,,,,77535077,834041,,,,,
2016-08-07,3963.32177734375,9086.212890625,,,,-23.57094383239746,-46.65985870361328,-23.558406829833984,-46.6468620300293,0.8399999737739563,0.8399999737739563,0.8399999737739563,13934,166.5,166.5,166.5,,76633755,9293168,,,,,
2016-08-08,2842.0966796875,646.6039428710938,,,,-23.5878849029541,-46.771236419677734,-23.524396896362305,-46.64122772216797,1.7182477712631226,18.670000076293945,0.6600000262260437,1915,,,,,74538255,1623363,,,,,
2016-08-09,2787.008056640625,678.5413818359375,,,,-23.587865829467773,-46.7410888671875,-23.55835723876953,-46.64658737182617,3.7899394035339355,20.079999923706055,0.5099999904632568,1467,,,,,79144523,1244981,,,,,
2016-08-10,3359.17333984375,5813.9775390625,,,,-23.586841583251953,-46.73044967651367,-23.558368682861328,-46.64549255371094,2.789771318435669,15.010000228881836,0.5,8692,,,,,76184184,4902955,121164,,,,
2016-08-11,2766.995361328125,947.210205078125,,,,-23.588817596435547,-46.767295837402344,-23.527135848999023,-46.645503997802734,2.314887762069702,18.84000015258789,0.5,1760,,,,,75798450,1107526,,,,,
2016-08-12,2638.328125,142.83779907226562,,,,-23.587020874023438,-46.73031234741211,-23.564298629760742,-46.645774841308594,3.9907422065734863,7.320000171661377,0.6600000262260437,352,,,,,83388613,223766,,,,,
2016-08-13,2956.05078125,1996.054931640625,,,,-23.586824417114258,-46.77104187011719,-23.526695251464844,-46.64617156982422,7.413283824920654,19.170000076293945,0.550000011920929,3487,,,,,77794901,2406062,,,,,
2016-08-14,2628.06103515625,32.04137420654297,,,,-23.570945739746094,-46.77562713623047,-23.52147102355957,-46.647254943847656,1.0838521718978882,18.520000457763672,0.5,595,,,,,83076444,153246,,,,,
2016-08-15,2747.17529296875,410.64080810546875,,,,-23.586715698242188,-46.770999908447266,-23.527223587036133,-46.64726257324219,7.082846164703369,18.299999237060547,0.550000011920929,2128,,,,,80409451,971391,,,,,
2016-08-16,2716.59619140625,441.24761962890625,,,,-23.589183807373047,-46.73033905029297,-23.563175201416016,-46.64497375488281,3.426743507385254,14.979999542236328,0.5799999833106995,1009,,,,,81170281,761354,,,,,
2016-08-17,3048.322998046875,2437.8359375,,,,-23.589139938354492,-46.73063659667969,-23.54057502746582,-46.61660385131836,5.093165397644043,15.0,0.5199999809265137,5007,165.5,165.5,165.5,,72837576,3052149,,,,,
2016-08-18,2818.214599609375,730.2772827148438,,,,-23.59047508239746,-46.80613708496094,-23.520450592041016,-46.64081954956055,5.149897575378418,22.309999465942383,0.5099999904632568,2115,,,,,71007194,1537938,,,,,
2016-08-19,2688.5576171875,234.5267791748047,,,,-23.586830139160156,-46.7677001953125,-23.52674102783203,-46.647247314453125,3.3475215435028076,16.690000534057617,0.5,1249,,,,,77172729,641598,,,,,
2016-08-20,3114.116455078125,2275.955322265625,,,,-23.570674896240234,-81.30945587158203,28.432165145874023,-46.64719009399414,25.083730697631836,34.47999954223633,5.329999923706055,4863,,,,,47220053,3583568,,,,,
2016-08-21,3208.39697265625,2765.169677734375,,,,28.43163299560547,-81.30821228027344,28.431957244873047,-81.30795288085938,,,,6313,,,,,59997721,4235342,,,,,
2016-08-22,2772.705078125,904.6635131835938,,,,41.29603576660156,-70.04044342041016,41.29603576660156,-70.04044342041016,,,,2805,,,,,82507582,1223327,,,,,
2016-08-23,2713.658203125,536.8118286132812,,,,41.29599380493164,-70.04072570800781,41.29603576660156,-70.04044342041016,,,,2365,,,,,82679050,815120,,,,,
2016-08-24,2829.64990234375,1164.1131591796875,,,,41.25743103027344,-70.14382934570312,41.2962532043457,-70.03865814208984,1.6954176425933838,13.170000076293945,0.550000011920929,2436,,,,,80385830,1616995,,,,,
2016-08-25,2669.76171875,403.283447265625,,,,41.29542541503906,-70.04071807861328,41.296478271484375,-70.04012298583984,0.9923492074012756,2.0399999618530273,0.5299999713897705,1301,,,,,81764774,511656,,,,,
2016-08-26,3354.130615234375,4636.96875,,,,41.27131271362305,-70.10250091552734,41.2963981628418,-70.03990173339844,1.9563356637954712,16.969999313354492,0.5199999809265137,7775,,,,,76342029,5242836,,,,,
2016-08-27,3572.970947265625,6139.70361328125,,,,,,,,,,,9351,,,,,64695809,6755714,,,,,
2016-08-28,4233.86572265625,10482.669921875,,,,42.34687042236328,-71.12034606933594,42.382652282714844,-71.0877685546875,1.34287691116333,3.3299999237060547,0.8399999737739563,15448,,,,,70234492,11324606,,,,,
2016-08-29,3709.3037109375,7659.25341796875,,,,42.348365783691406,-71.12054443359375,42.395057678222656,-71.07711029052734,0.9607113003730774,12.779999732971191,0.5,10384,,,,,72876778,7698201,,,,,
2016-08-30,3573.56982421875,6131.4560546875,,,,42.377742767333984,-71.12028503417969,42.382232666015625,-71.11531066894531,1.0466420650482178,1.7400000095367432,0.5899999737739563,8998,,,,,71677119,6759855,,,,,
2016-08-31,2901.4921875,2070.684326171875,,,,26.07147216796875,-80.14704895019531,42.38223648071289,-71.0159912109375,1.2172011137008667,1.9900000095367432,0.6000000238418579,3434,,,,,67072958,2113654,,,,,
2016-09-01,2866.468017578125,1477.110107421875,,,,-23.57210922241211,-46.76428985595703,-23.527240753173828,-46.64621353149414,7.138364315032959,15.65999984741211,0.5600000023841858,2906,,,,,47784677,1871526,,,,,
2016-09-02,2634.16455078125,227.3052215576172,,,,-23.586977005004883,-46.80628967285156,-23.523571014404297,-46.645606994628906,1.8232368230819702,18.3700008392334,0.5,1394,159.8000030517578,159.8000030517578,159.8000030517578,,77721015,488749,,,,,
2016-09-03,2548.550048828125,29.982906341552734,,,,-23.586885452270508,-46.773658752441406,-23.524473190307617,-46.6455192565918,4.550841808319092,19.239999771118164,0.5899999737739563,781,,,,,78803087,70358,,,,,
2016-09-04,2047.211669921875,22.072948455810547,,,,-23.587890625,-46.772727966308594,-23.525726318359375,-46.644161224365234,16.412012100219727,24.139999389648438,0.550000011920929,373,,,,,60883002,123667,,,,,
2016-09-05,451.8916015625,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-07,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-08,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-09,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-11,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-12,2950.27490234375,4722.0,,,,,,,,,,,,,,,,,11000,2966000,,,,
2016-09-13,2802.656494140625,2962.0,,,,,,,,,,,,,,,,,1909000,,,,,
2016-09-14,2538.75,,,,,,,,,,,,,,,,,,,,,,,
2016-09-15,2631.926513671875,513.1742553710938,,,,-23.589351654052734,-46.77130889892578,-23.526813507080078,-46.645381927490234,5.463762283325195,15.710000038146973,0.5099999904632568,1518,159.3000030517578,159.3000030517578,159.3000030517578,,46106174,691600,,,,,
2016-09-16,2735.0546875,1245.1800537109375,,,,-23.59089469909668,-46.73701858520508,-23.54485321044922,-46.64622116088867,3.9708731174468994,16.389999389648438,0.5,2187,,,,,76869467,1450072,,,,,
2016-09-17,3155.438232421875,3782.518798828125,,,,-23.592517852783203,-46.777984619140625,-23.522323608398438,-46.64406204223633,7.351683139801025,17.889999389648438,0.75,6471,,,,,75096089,4478246,,,,,
2016-09-18,2545.738525390625,31.329345703125,,,,-23.571706771850586,-46.778568267822266,-23.52144432067871,-46.64726257324219,9.754176139831543,24.1200008392334,0.5,321,,,,,81406695,86358,,,,,
2016-09-19,3101.65771484375,5700.49365234375,,,,-23.591903686523438,-46.73042678833008,-23.558324813842773,-46.645347595214844,4.2016191482543945,16.280000686645508,0.5,7232,157.39999389648438,157.39999389648438,157.39999389648438,,77162905,4113742,2000,,,,
2016-09-20,2630.54736328125,690.152587890625,,,,-23.589845657348633,-46.73495864868164,-23.551271438598633,-46.640480041503906,4.280898571014404,15.210000038146973,0.5699999928474426,1618,,,,,79854663,845002,,,,,
2016-09-21,2926.454345703125,2696.877197265625,,,,-23.589542388916016,-46.731021881103516,-23.563196182250977,-46.64457702636719,2.9091479778289795,15.569999694824219,0.5,4816,,,,,75248844,3004291,,,,,
2016-09-22,2620.505859375,476.4146423339844,,,,-23.590373992919922,-46.771278381347656,-23.526569366455078,-46.644962310791016,3.105746030807495,19.3700008392334,0.5299999713897705,1139,,,,,76332873,771726,,,,,
2016-09-23,3238.894287109375,5722.474609375,,,,-23.590682983398438,-46.73659133911133,-23.553319931030273,-46.64454650878906,3.259310722351074,14.9399995803833,0.5199999809265137,8258,,,,,74784032,5282485,,,,,
2016-09-24,3627.04248046875,6650.1025390625,,,,-23.594141006469727,-46.77354049682617,-23.524045944213867,-46.632659912109375,5.841448783874512,21.040000915527344,0.5799999833106995,11074,,,,,67434054,8116642,,,,,
2016-09-25,3089.4638671875,4172.015625,,,,-23.61512565612793,-46.77610778808594,-23.5219669342041,-46.64595413208008,4.106597423553467,19.8700008392334,0.5099999904632568,6583,,,,,68535648,4187856,,,,,
2016-09-26,3027.326904296875,3158.443115234375,,,,-23.591264724731445,-46.7407341003418,-23.55068588256836,-46.64459228515625,3.619316339492798,16.469999313354492,0.5,5280,156.0,156.0,156.0,,73789129,3758357,,,,,
2016-09-27,2582.034912109375,299.1667785644531,,,,-23.58934783935547,-46.7303581237793,-23.562522888183594,-46.64622116088867,4.342200756072998,14.489999771118164,0.6200000047683716,1053,,,,,81250288,598904,,,,,
2016-09-28,3302.352783203125,6394.0107421875,,,,-23.58875846862793,-46.73088836669922,-23.554780960083008,-46.64451217651367,1.7707669734954834,12.84000015258789,0.6200000047683716,9048,,,,,76468741,5103711,367780,,,,
2016-09-29,2657.901123046875,930.4000854492188,,,,-23.586956024169922,-46.73060607910156,-23.56229591369629,-46.645442962646484,2.9426138401031494,15.520000457763672,0.5199999809265137,1774,,,,,80082990,1157880,,,,,
2016-09-30,3403.38232421875,6379.21728515625,,,,-23.591176986694336,-46.730690002441406,-23.555463790893555,-46.644527435302734,2.4703967571258545,17.90999984741211,0.5099999904632568,8810,,,,,73281859,3881689,1269350,,,,
2016-10-01,2545.309326171875,184.5674591064453,,,,-23.589994430541992,-46.77692794799805,-23.522180557250977,-46.64733123779297,2.7697176933288574,15.170000076293945,0.6100000143051147,886,154.60000610351562,154.60000610351562,154.60000610351562,,80680388,403283,,,,,
2016-10-02,2756.766357421875,2208.855712890625,,,,-23.59099769592285,-46.768611907958984,-23.52683448791504,-46.640289306640625,2.529876470565796,18.950000762939453,0.5199999809265137,3284,,,,,78967510,2008943,,,,,
2016-10-03,3497.2685546875,6782.88671875,,,,-23.58993911743164,-46.740013122558594,-23.551212310791016,-46.6445198059082,3.522346019744873,18.170000076293945,0.5099999904632568,9014,,,,,74557891,4027715,1599600,,,,
2016-10-04,3218.982421875,5309.42578125,,,,-23.58957862854004,-46.736351013183594,-23.549327850341797,-46.644527435302734,4.8165764808654785,20.600000381469727,0.5199999809265137,7980,,,,793739,73977607,4603414,,,,,
2016-10-05,2748.267578125,1725.2437744140625,,,,-23.589885711669922,-46.74333953857422,-23.54995346069336,-46.64604187011719,5.271454334259033,17.920000076293945,0.5,2912,,,,,75324247,1945714,,,,,
2016-10-06,3350.4775390625,6137.67041015625,,,,-23.590490341186523,-46.77942657470703,-23.52145004272461,-46.644527435302734,4.484539031982422,20.549999237060547,0.5,8877,,,,,72938324,3850117,1167215,,,,
2016-10-07,2804.734375,1930.2679443359375,,,,-23.591264724731445,-46.771366119384766,-23.526906967163086,-46.64326858520508,3.4555094242095947,17.420000076293945,0.5,4071,153.5,153.5,153.5,,73630413,2434129,,,,,
2016-10-08,3226.58642578125,6197.2802734375,,,,-23.589065551757812,-46.771366119384766,-23.521303176879883,-46.64469909667969,5.71418571472168,16.81999969482422,0.6399999856948853,8894,,,,,73166508,4662716,378012,,,,
2016-10-09,2664.51025390625,1013.4581909179688,,,,-23.586618423461914,-46.7742919921875,-23.508590698242188,-46.63505172729492,2.5234553813934326,18.93000030517578,0.5099999904632568,2618,,,,,76924304,1415283,,,,,
2016-10-10,2563.65234375,435.7098388671875,,,,-23.5869140625,-46.740631103515625,-23.55059242248535,-46.64509201049805,2.709657907485962,19.729999542236328,0.6000000238418579,1478,,,,,79899877,659071,,,,,
2016-10-11,3960.019775390625,9784.3818359375,,,,-23.591182708740234,-46.730464935302734,-23.562454223632812,-46.6446647644043,3.380218267440796,14.779999732971191,0.5099999904632568,12180,,,,,71196970,6193141,,1699000,,,
2016-10-12,2575.6015625,276.0775146484375,,,,-23.570831298828125,-46.64805603027344,-23.56974983215332,-46.64643859863281,,,,1164,,,,,84964919,748661,,,,,
2016-10-13,3261.9765625,5372.0341796875,,,,-23.579437255859375,-46.65254211425781,-23.569591522216797,-46.64462661743164,3.322427272796631,5.599999904632568,0.5199999809265137,7345,152.5,152.5,152.5,,78811211,2203379,1594916,,,,
2016-10-14,3177.22265625,5006.8017578125,,,,-23.5914306640625,-46.76443099975586,-23.52364730834961,-46.64469909667969,2.0674283504486084,17.920000076293945,0.5,7214,,,,568939,74429939,3427517,485022,,,,
2016-10-15,2751.32177734375,1748.8470458984375,,,,-23.644922256469727,-46.77754211425781,-23.52121925354004,-46.64545440673828,3.3890345096588135,18.219999313354492,0.550000011920929,3381,152.10000610351562,152.10000610351562,152.10000610351562,,75807244,2179645,,,,,
2016-10-16,2396.441162109375,37.64772033691406,,,,-23.6510009765625,-46.77281188964844,-23.523555755615234,-46.64726638793945,2.8960957527160645,19.610000610351562,0.5,443,,,,,75517018,282182,,,,,
2016-10-17,3322.67041015625,5140.69677734375,,,,-23.587841033935547,-46.73162841796875,-23.549524307250977,-46.64462661743164,7.958389759063721,17.709999084472656,0.6700000166893005,6999,,,,,75389014,2029193,1108998,723000,,,
2016-10-18,3186.6103515625,5755.888671875,,,,-23.586570739746094,-46.73049545288086,-23.554828643798828,-46.6455192565918,3.6651558876037598,14.789999961853027,0.5299999713897705,7925,,,,,76085354,3491829,905718,,,,
2016-10-19,2672.117431640625,1163.2764892578125,,,,-23.588321685791016,-46.73983383178711,-23.551469802856445,-46.64506912231445,2.90323543548584,14.960000038146973,0.5799999833106995,2239,,,,,75850142,1592998,,,,,
2016-10-20,2691.395751953125,1246.0272216796875,,,,-23.634849548339844,-46.7650260925293,-23.527294158935547,-46.644508361816406,5.5813307762146,17.709999084472656,0.5,2799,,,,,69921433,1696702,,,,,
2016-10-21,2607.05224609375,675.67236328125,,,,-23.59043312072754,-46.77090072631836,-23.52667236328125,-46.6472282409668,,,,1618,,,,,74823424,1100294,,,,,
2016-10-22,2537.643798828125,160.28250122070312,,,,-23.59292221069336,-46.76866912841797,-23.526689529418945,-46.64726638793945,9.096573829650879,17.59000015258789,0.6700000166893005,1326,,,,,77622302,574704,,,,,
2016-10-23,2484.21630859375,61.245643615722656,,,,-23.576566696166992,-46.777652740478516,-23.52042579650879,-46.64578628540039,10.180315017700195,24.790000915527344,0.5199999809265137,364,,,,,82405297,170128,,,,,
2016-10-24,3513.04443359375,6593.44873046875,,,,-23.591176986694336,-46.73942184448242,-23.551910400390625,-46.64453125,5.298257827758789,14.3100004196167,0.5899999737739563,8753,,,,,73900276,2555824,2475110,,,,
2016-10-25,2618.97509765625,739.5186157226562,,,,-23.5904598236084,-46.73568344116211,-23.55156135559082,-46.64628982543945,5.4055914878845215,15.130000114440918,0.5,1542,,,,,78467401,1190582,,,,,
2016-10-26,2754.005859375,1450.996337890625,,,,-23.635555267333984,-46.73502731323242,-23.55896759033203,-46.64634704589844,2.3998851776123047,19.31999969482422,0.5099999904632568,4041,,,,,73043238,2213093,,,,,
2016-10-27,3241.531494140625,6269.0185546875,,,,-23.589696884155273,-46.741172790527344,-23.550146102905273,-46.64469909667969,5.659948348999023,15.319999694824219,0.5099999904632568,8593,,,,,75115373,4540054,487209,,,,
2016-10-28,3497.317138671875,8653.19921875,,,,-23.588693618774414,-46.773441314697266,-23.52210807800293,-46.64469909667969,3.593820810317993,15.90999984741211,0.5299999713897705,13016,150.6999969482422,150.6999969482422,150.6999969482422,,66967171,7282650,242408,,,,
2016-10-29,2604.95849609375,203.70587158203125,,,,-23.57662010192871,-46.77886199951172,-23.52218246459961,-46.64533233642578,1.7678345441818237,18.350000381469727,0.5199999809265137,1527,,,,,78534976,1202434,,,,,
2016-10-30,2635.850830078125,818.4547729492188,,,,-23.59290885925293,-46.7669563293457,-23.52461051940918,-46.64711380004883,4.365847587585449,20.020000457763672,0.5400000214576721,2268,,,,,79723342,1438721,,,,,
2016-10-31,3159.759033203125,6090.85400390625,,,,-23.59292221069336,-46.7304573059082,-23.56302261352539,-46.64434051513672,3.3800570964813232,14.640000343322754,0.5400000214576721,8261,,,,,76647684,5107707,128039,,,,
2016-11-01,2671.44970703125,987.31982421875,,,,-23.588647842407227,-46.74052429199219,-23.54913330078125,-46.647281646728516,3.5705833435058594,14.59000015258789,0.5199999809265137,2422,,,,,72499892,1711006,,,,,
2016-11-02,2485.296630859375,109.50083923339844,,,,-23.573816299438477,-46.67176055908203,-23.553586959838867,-46.646358489990234,6.403024196624756,13.960000038146973,1.309999942779541,975,,,,,82722398,287183,,,,,
2016-11-03,3241.7939453125,5995.150390625,,,,-23.585105895996094,-46.76974105834961,-23.52803611755371,-46.644630432128906,5.9795660972595215,17.920000076293945,0.5,8412,,,,,72667692,4049911,855906,,,,
2016-11-04,2581.362060546875,458.2254638671875,,,,-23.591869354248047,-46.77396011352539,-23.523218154907227,-46.647254943847656,3.1813254356384277,16.90999984741211,0.5199999809265137,1971,,,,,76845593,1021955,,,,,
2016-11-05,3472.472900390625,7508.7197265625,,,,-23.59193992614746,-46.773651123046875,-23.526269912719727,-46.647361755371094,3.178457260131836,18.040000915527344,0.5,11569,,,,,74538573,7837757,,,,,
2016-11-06,2446.81298828125,46.9940185546875,,,,-23.576641082763672,-46.780860900878906,-23.521488189697266,-46.64375686645508,10.065608978271484,20.170000076293945,2.180000066757202,225,148.5,148.5,148.5,,81931518,102606,,,,,
2016-11-07,3319.77197265625,6256.74951171875,,,,-23.588462829589844,-46.74058532714844,-23.55085563659668,-46.64469909667969,4.139120578765869,15.029999732971191,0.5,8426,,,,,74233412,2949996,1782179,,,,
2016-11-08,3384.726318359375,6573.1630859375,,,,-23.58976173400879,-46.735801696777344,-23.554819107055664,-46.64469909667969,4.171205043792725,13.979999542236328,0.5,8682,,,,,75042301,3275317,1775758,,,,
2016-11-09,2763.366455078125,1527.9429931640625,,,,-23.640897750854492,-46.73458480834961,-23.55790901184082,-46.64518737792969,7.017753601074219,19.3799991607666,0.5299999713897705,3337,,,,,75862070,2623808,,,,,
2016-11-10,3065.76220703125,5960.60693359375,,,,-23.590831756591797,-46.73759078979492,-23.550010681152344,-46.6446647644043,3.6796393394470215,15.130000114440918,0.5799999833106995,8161,,,,,74813638,4416735,208176,,,,
2016-11-11,2878.19580078125,2291.244140625,,,,-23.591232299804688,-46.76702117919922,-23.52808952331543,-46.64605712890625,3.140986919403076,18.360000610351562,0.5,3916,,,,,72136196,3516215,,,,,
2016-11-12,2668.939453125,1252.482421875,,,,-23.613142013549805,-46.77934265136719,-23.521455764770508,-46.64522933959961,5.8800368309021,23.329999923706055,0.5699999928474426,2811,,,,,77593111,1889966,,,,,
2016-11-13,2849.341064453125,2484.56787109375,,,,-23.59152603149414,-46.77939224243164,-23.520700454711914,-46.645530700683594,4.706713676452637,19.440000534057617,0.5099999904632568,5669,,,,,75367689,3291969,,,,,
2016-11-14,2566.2138671875,765.3757934570312,,,,-23.590356826782227,-46.779052734375,-23.52150535583496,-46.64500427246094,3.44321608543396,23.049999237060547,0.5199999809265137,1955,,,,,79276348,1091625,,,,,
2016-11-15,2475.793701171875,254.84872436523438,,,,-23.577409744262695,-46.77867126464844,-23.520809173583984,-46.64664840698242,9.53238582611084,27.3799991607666,0.5299999713897705,720,,,,,81976898,388918,,,,,
2016-11-16,2713.889892578125,2199.86767578125,,,,-23.591798782348633,-46.739532470703125,-23.551883697509766,-46.64583206176758,3.5497567653656006,15.739999771118164,0.5,3333,,,,,77532303,2238980,,,,,
2016-11-17,2589.723876953125,1043.3116455078125,,,,-23.634815216064453,-46.73451614379883,-23.567712783813477,-46.64519119262695,3.1782217025756836,18.860000610351562,0.5099999904632568,3269,,,,,75899651,1274335,,,,,
2016-11-18,2818.49951171875,534.7545776367188,47.4561653137207,50.0,44.0,-23.63481903076172,-46.73496627807617,-23.56805419921875,-46.645233154296875,2.638155698776245,18.010000228881836,0.550000011920929,196,,,,,70299758,3052281,,,3900000,1260000,
2016-11-19,2923.839111328125,2626.482177734375,50.0,50.0,50.0,-23.58255386352539,-46.78096389770508,-23.521085739135742,-46.64717483520508,2.5049071311950684,24.90999984741211,0.5099999904632568,3010,,,,,47422339,3870935,,,21000000,9360000,
2016-11-20,2559.29736328125,825.7672119140625,,,,-23.591320037841797,-46.7674560546875,-23.52884292602539,-46.64732360839844,11.50631332397461,18.989999771118164,0.8999999761581421,769,,,,,51844188,1037876,,,27000000,3720000,
2016-11-21,3687.354248046875,9364.193359375,77.0,77.0,77.0,-23.591506958007812,-46.74100112915039,-23.551328659057617,-46.64459228515625,5.729944705963135,15.119999885559082,0.5,9674,146.5,146.5,146.5,,41395429,10023928,,,20580000,7620000,
2016-11-22,3263.365234375,8450.5498046875,,,,-23.58687973022461,-46.73999786376953,-23.550508499145508,-46.645530700683594,4.473023891448975,15.720000267028809,0.5,8982,,,,,45069911,8698510,,,21420000,6000000,
2016-11-23,2724.9462890625,1601.428955078125,,,,-23.59161949157715,-46.771366119384766,-23.526771545410156,-46.64720153808594,2.607253074645996,15.949999809265137,0.5,1778,,,,,47467597,2517431,,,19140000,9060000,
2016-11-24,2514.33251953125,514.5458374023438,,,,-23.591686248779297,-46.74055480957031,-23.54996681213379,-46.645416259765625,3.1426165103912354,16.0,0.5,1458,,,,,50705556,856367,,,22320000,3960000,
2016-11-25,2512.862548828125,554.3068237304688,,,,-23.59273338317871,-46.77763748168945,-23.523122787475586,-46.64528274536133,3.1918394565582275,19.299999237060547,0.5,1224,,,,,46007247,844772,,,27000000,2580000,
2016-11-26,2631.609375,1192.4541015625,,,,-23.618898391723633,-46.78114700317383,-23.52130126953125,-46.63243103027344,5.953494071960449,25.229999542236328,0.5,3583,,,,,37320375,1781299,,,26640000,8940000,
2016-11-27,2405.749755859375,,,,,-23.576688766479492,-46.77845001220703,-23.52155113220215,-46.64408493041992,9.047270774841309,19.780000686645508,0.6499999761581421,286,,,,,52134914,,,,24840000,5580000,
2016-11-28,3637.025390625,7670.73095703125,,,,-23.590890884399414,-46.73991394042969,-23.551069259643555,-46.64469909667969,3.7226052284240723,16.799999237060547,0.5199999809265137,8705,,,,,40448750,9710792,,,24240000,6600000,
2016-11-29,2704.53662109375,1484.872314453125,,,,-23.57176399230957,-46.78090286254883,-23.521272659301758,-46.64741516113281,3.4975991249084473,22.40999984741211,0.5400000214576721,2799,,,,,46560694,2356462,,,18600000,5160000,
2016-11-30,3248.016357421875,7305.68701171875,,,,-23.57094383239746,-46.65729522705078,-23.55601692199707,-46.64590835571289,1.5,2.0199999809265137,0.9800000190734863,9094,145.5,145.5,145.5,,45914997,6728763,,,24780000,8400000,
2016-12-01,2875.850341796875,2360.5947265625,,,,-23.58632469177246,-46.730316162109375,-23.555713653564453,-46.64627456665039,1.58310067653656,13.569999694824219,0.5199999809265137,2510,,,,,53585083,3809257,,,21420000,2880000,
2016-12-02,3808.1162109375,7750.6474609375,,,,-23.571578979492188,-46.654014587402344,-23.565153121948242,-46.64241027832031,1.145400047302246,1.840000033378601,0.6299999952316284,10291,144.6999969482422,144.6999969482422,144.6999969482422,,42701737,11322441,,,26400000,5640000,
2016-12-03,3169.61328125,4749.44970703125,,,,-23.591196060180664,-46.778926849365234,-23.520570755004883,-46.645835876464844,4.808091640472412,21.09000015258789,0.7200000286102295,6760,,,,,44083903,6249764,,,24540000,6240000,
2016-12-04,2821.98291015625,3375.14404296875,,,,-23.608882904052734,-46.689361572265625,-23.5526123046875,-46.61248016357422,2.117734670639038,14.270000457763672,0.6399999856948853,5360,,,,,48420968,3454918,,,23520000,6240000,
2016-12-05,3147.859375,7788.01708984375,,,,-23.58944320678711,-46.73855972290039,-23.55390739440918,-46.64469909667969,3.156838893890381,15.199999809265137,0.5199999809265137,8546,,,,,42479260,7616335,,,25140000,4980000,
2016-12-06,2628.14794921875,1712.45458984375,,,,-23.59091567993164,-46.73624038696289,-23.550792694091797,-46.644535064697266,1.8926100730895996,15.380000114440918,0.5,3188,,,,,46347053,1918193,,,23700000,6420000,
2016-12-07,2673.314453125,2406.4921875,,,,-23.5805721282959,-46.741676330566406,-23.549606323242188,-46.64531707763672,3.0708999633789062,15.300000190734863,0.5299999713897705,3427,,,,,52040990,2251002,,,19440000,6240000,
2016-12-08,3133.2041015625,5682.6923828125,,,,-23.586944580078125,-46.74373245239258,-23.549348831176758,-46.64164352416992,3.9814326763153076,13.829999923706055,0.5199999809265137,7839,,,,,37987624,5958731,,,24120000,6780000,
2016-12-09,2586.164306640625,1483.183837890625,,,,-23.590667724609375,-46.754451751708984,-23.537811279296875,-46.64469909667969,4.216594696044922,15.869999885559082,0.5299999713897705,2942,144.10000610351562,144.10000610351562,144.10000610351562,,39058731,1623676,,,27540000,5100000,
2016-12-10,2635.095703125,1395.1021728515625,,,,-23.591310501098633,-46.78112030029297,-23.520998001098633,-46.64735412597656,1.4845399856567383,21.809999465942383,0.5099999904632568,3029,,,,,49625203,2034269,,,25560000,4200000,960000
2016-12-11,2434.2470703125,624.3944091796875,,,,-23.59284019470215,-46.76728439331055,-23.526830673217773,-46.64732360839844,4.302654266357422,18.3700008392334,0.6399999856948853,565,,,,,49114769,421532,,,29880000,2580000,
2016-12-12,2653.08837890625,1526.044677734375,,,,-23.591449737548828,-46.73091125488281,-23.562299728393555,-46.64469909667969,2.1694412231445312,14.140000343322754,0.5600000023841858,2870,,,,,47765311,2176484,,,24900000,2940000,
2016-12-13,2517.736083984375,1042.34765625,,,,-23.586711883544922,-46.75053405761719,-23.507587432861328,-46.61019515991211,3.4174060821533203,18.610000610351562,0.5,1679,,,,,47548938,1061888,,,22440000,2220000,
2016-12-14,2616.2548828125,1810.885498046875,,,,-23.592681884765625,-46.74074935913086,-23.550540924072266,-46.64469909667969,4.725649356842041,15.069999694824219,0.5,2882,,,,,45702751,1841856,,,19440000,8760000,
2016-12-15,2580.89208984375,1234.1263427734375,,,,-23.586597442626953,-46.74050521850586,-23.549814224243164,-46.64714813232422,3.913159132003784,15.800000190734863,0.5199999809265137,2128,,,,,50174030,1599029,,,21840000,5100000,
